frame.time_epoch,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.duplicate_ack,tcp.analysis.ack_rtt,tcp.window_size
1762830007.058753000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,48627,0,,,,0.000661000,132096
1762830007.058766000,10.10.216.21,443,10.10.64.28,18754,0x0010,44773,1227,1310,,,,,64384
1762830007.058784000,10.10.216.21,443,10.10.64.28,18756,0x0010,23737,1211,1310,,,,,64384
1762830007.058791000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,51247,0,,,,0.000699000,132096
1762830007.058796000,10.10.216.21,443,10.10.64.28,18756,0x0010,25047,1211,1310,,,,,64384
1762830007.058802000,10.10.216.21,443,10.10.64.28,18755,0x0010,56487,1201,6550,,,,,64384
1762830007.058824000,10.10.216.21,443,10.10.64.28,18755,0x0010,63037,1201,2620,,,,,64384
1762830007.059038000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,52557,0,,,,0.000525000,132096
1762830007.059065000,10.10.216.21,443,10.10.64.28,18755,0x0010,65657,1201,2620,,,,,64384
1762830007.059077000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,55177,0,,,,0.000564000,132096
1762830007.059097000,10.10.216.21,443,10.10.64.28,18755,0x0010,68277,1201,2620,,,,,64384
1762830007.059101000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,23737,0,,,,0.001026000,132096
1762830007.059125000,10.10.216.21,443,10.10.64.28,18756,0x0010,26357,1211,2620,,,,,64384
1762830007.059348000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,39533,0,,,1\,1,,132096
1762830007.059375000,10.10.216.21,443,10.10.64.28,18754,0x0010,39533,1227,1310,1,1,,,64384
1762830007.059421000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,52557,0,,,,0.000804000,132096
1762830007.059423000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,60417,0,,,,0.000621000,132096
1762830007.059448000,10.10.216.21,443,10.10.64.28,18757,0x0010,61727,1199,6550,,,,,64384
1762830007.059456000,10.10.216.21,443,10.10.64.28,18755,0x0010,70897,1201,5240,,,,,64384
1762830007.059498000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,55177,0,,,,0.000881000,132096
1762830007.059530000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,60417,0,,,,0.000882000,132096
1762830007.059547000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,63037,0,,,,0.000745000,132096
1762830007.059551000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,68277,0,,,,0.000486000,132096
1762830007.059563000,10.10.216.21,443,10.10.64.28,18757,0x0010,68277,1199,7860,,,,,64384
1762830007.059566000,10.10.216.21,443,10.10.64.28,18755,0x0010,76137,1201,1310,,,,,64384
1762830007.059582000,10.10.216.21,443,10.10.64.28,18755,0x0010,77447,1201,6550,,,,,64384
1762830007.059589000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,70897,0,,,,0.000492000,132096
1762830007.059603000,10.10.216.21,443,10.10.64.28,18755,0x0010,83997,1201,2620,,,,,64384
1762830007.059871000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,43463,0,,,,0.001588000,132096
1762830007.059904000,10.10.216.21,443,10.10.64.28,18754,0x0010,43463,1227,1310,1,,,,64384
1762830007.059917000,10.10.216.21,443,10.10.64.28,18754,0x0010,46083,1227,1310,,,,,64384
1762830007.060089000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,63037,0,,,,0.000641000,132096
1762830007.060112000,10.10.216.21,443,10.10.64.28,18757,0x0010,76137,1199,1310,,,,,64384
1762830007.060122000,10.10.216.21,443,10.10.64.28,18757,0x0010,77447,1199,1310,,,,,64384
1762830007.060164000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,65657,0,,,,0.000716000,132096
1762830007.060193000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,76137,0,,,,0.000737000,132096
1762830007.060211000,10.10.216.21,443,10.10.64.28,18755,0x0010,86617,1201,5240,,,,,64384
1762830007.060255000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,68277,0,,,,0.000807000,132096
1762830007.060263000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,80067,0,,,,0.000681000,132096
1762830007.060294000,10.10.216.21,443,10.10.64.28,18757,0x0010,78757,1199,5240,,,,,64384
1762830007.060340000,10.10.216.21,443,10.10.64.28,18755,0x0010,91857,1201,5240,,,,,64384
1762830007.060360000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,86617,0,,,,0.000757000,132096
1762830007.060371000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,70897,0,,,,0.000808000,132096
1762830007.060397000,10.10.216.21,443,10.10.64.28,18755,0x0010,97097,1201,6550,,,,,64384
1762830007.060475000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,74827,0,,,,0.000912000,132096
1762830007.060480000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,46083,0,,,,0.001714000,132096
1762830007.060484000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,76137,0,,,,0.000921000,132096
1762830007.060501000,10.10.216.21,443,10.10.64.28,18754,0x0010,47393,1227,1310,,,,,64384
1762830007.060508000,10.10.216.21,443,10.10.64.28,18757,0x0010,83997,1199,6550,,,,,64384
1762830007.060525000,10.10.216.21,443,10.10.64.28,18757,0x0010,90547,1199,1310,,,,,64384
1762830007.060863000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,91857,0,,,,0.000652000,132096
1762830007.060881000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,78757,0,,,,0.000759000,132096
1762830007.060961000,10.10.216.21,443,10.10.64.28,18757,0x0010,91857,1199,3930,,,,,64384
1762830007.061015000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,46083,0,,,1\,1,,132096
1762830007.061024000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,83997,0,,,,0.000730000,132096
1762830007.061034000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,101027,0,,,,0.000637000,132096
1762830007.061038000,10.10.216.21,443,10.10.64.28,18754,0x0010,46083,1227,1310,1,,,,64384
1762830007.061059000,10.10.216.21,443,10.10.64.28,18755,0x0010,103647,1201,7860,,,,,64384
1762830007.061075000,10.10.216.21,443,10.10.64.28,18755,0x0010,111507,1201,6550,,,,,64384
1762830007.061161000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,103647,0,,,,0.000764000,132096
1762830007.061185000,10.10.216.21,443,10.10.64.28,18755,0x0010,118057,1201,2620,,,,,64384
1762830007.061196000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,86617,0,,,,0.000688000,132096
1762830007.061212000,10.10.216.21,443,10.10.64.28,18757,0x0010,95787,1199,7860,,,,,64384
1762830007.061238000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,91857,0,,,,0.000713000,132096
1762830007.061255000,10.10.216.21,443,10.10.64.28,18757,0x0010,103647,1199,5240,,,,,64384
1762830007.061691000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,48703,0,,,,0.001190000,132096
1762830007.061723000,10.10.216.21,443,10.10.64.28,18754,0x0010,48703,1227,1310,,,,,64384
1762830007.061735000,10.10.216.21,443,10.10.64.28,18754,0x0010,50013,1227,1310,,,,,64384
1762830007.061757000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,94477,0,,,,0.000796000,132096
1762830007.061835000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,107577,0,,,,0.000776000,132096
1762830007.061855000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,115437,0,,,,0.000780000,132096
1762830007.061871000,10.10.216.21,443,10.10.64.28,18755,0x0010,120677,1201,9170,,,,,64384
1762830007.061884000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,97097,0,,,,0.000672000,132096
1762830007.061943000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,120677,0,,,,0.000758000,132096
1762830007.061960000,10.10.216.21,443,10.10.64.28,18755,0x0010,129847,1201,9170,,,,,64384
1762830007.062083000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,104957,0,,,,0.000828000,132096
1762830007.062100000,10.10.216.21,443,10.10.64.28,18757,0x0010,108887,1199,9170,,,,,64384
1762830007.062151000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,108887,0,,,,0.000896000,132096
1762830007.062165000,10.10.216.21,443,10.10.64.28,18757,0x0010,118057,1199,9170,,,,,64384
1762830007.062522000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,123297,0,,,,0.000651000,132096
1762830007.062588000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,125917,0,,,,0.000717000,132096
1762830007.062662000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,132467,0,,,,0.000702000,132096
1762830007.062684000,10.10.216.21,443,10.10.64.28,18755,0x0010,139017,1201,9170,,,,,64384
1762830007.062734000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,133777,0,,,,0.000774000,132096
1762830007.062742000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,139017,0,,,,0.000782000,132096
1762830007.062760000,10.10.216.21,443,10.10.64.28,18755,0x0010,148187,1201,9170,,,,,64384
1762830007.062772000,10.10.216.21,443,10.10.64.28,18755,0x0010,157357,1201,1310,,,,,64384
1762830007.062929000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,123297,0,,,,0.000764000,132096
1762830007.062948000,10.10.216.21,443,10.10.64.28,18757,0x0010,127227,1199,9170,,,,,64384
1762830007.063006000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,127227,0,,,,0.000841000,132096
1762830007.063021000,10.10.216.21,443,10.10.64.28,18757,0x0010,136397,1199,9170,,,,,64384
1762830007.063394000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,146877,0,,,,0.000710000,132096
1762830007.063424000,10.10.216.21,443,10.10.64.28,18755,0x0010,158667,1201,2620,,,,,64384
1762830007.063451000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,149497,0,,,,0.000691000,132096
1762830007.063471000,10.10.216.21,443,10.10.64.28,18755,0x0010,161287,1201,7860,,,,,64384
1762830007.063606000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,153427,0,,,,0.000846000,132096
1762830007.063662000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,154737,0,,,,0.000902000,132096
1762830007.063730000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,158667,0,,,,0.000958000,132096
1762830007.063758000,10.10.216.21,443,10.10.64.28,18755,0x0010,169147,1201,10480,,,,,64384
1762830007.063766000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,128537,0,,,,0.000818000,132096
1762830007.063838000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,132467,0,,,,0.000890000,132096
1762830007.063863000,10.10.216.21,443,10.10.64.28,18757,0x0010,145567,1199,6550,,,,,64384
1762830007.063875000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,139017,0,,,,0.000854000,132096
1762830007.063883000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,145567,0,,,,0.000862000,132096
1762830007.063907000,10.10.216.21,443,10.10.64.28,18757,0x0010,152117,1199,6550,,,,,64384
1762830007.063914000,10.10.216.21,443,10.10.64.28,18757,0x0010,158667,1199,1310,,,,,64384
1762830007.063918000,10.10.216.21,443,10.10.64.28,18757,0x0010,159977,1199,5240,,,,,64384
1762830007.063957000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,162597,0,,,,0.000486000,132096
1762830007.064192000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,167837,0,,,,0.000721000,132096
1762830007.064215000,10.10.216.21,443,10.10.64.28,18755,0x0010,179627,1201,9170,,,,,64384
1762830007.064312000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,170457,0,,,,0.000554000,132096
1762830007.064491000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,175697,0,,,,0.000733000,132096
1762830007.064509000,10.10.216.21,443,10.10.64.28,18755,0x0010,188797,1201,7860,,,,,64384
1762830007.064596000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,179627,0,,,,0.000838000,132096
1762830007.064613000,10.10.216.21,443,10.10.64.28,18755,0x0010,196657,1201,3930,,,,,64384
1762830007.064651000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,150807,0,,,,0.000788000,132096
1762830007.064741000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,157357,0,,,,0.000834000,132096
1762830007.064771000,10.10.216.21,443,10.10.64.28,18757,0x0010,165217,1199,10480,,,,,64384
1762830007.064796000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,182247,0,,,,0.000581000,132096
1762830007.064850000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,162597,0,,,,0.000932000,132096
1762830007.064873000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,165217,0,,,,0.000955000,132096
1762830007.064876000,10.10.216.21,443,10.10.64.28,18757,0x0010,175697,1199,7860,,,,,64384
1762830007.064906000,10.10.216.21,443,10.10.64.28,18757,0x0010,183557,1199,2620,,,,,64384
1762830007.064922000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,188797,0,,,,0.000707000,132096
1762830007.064944000,10.10.216.21,443,10.10.64.28,18755,0x0010,200587,1201,10480,,,,,64384
1762830007.065039000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,192727,0,,,,0.000530000,132096
1762830007.065168000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,199277,0,,,,0.000555000,132096
1762830007.065197000,10.10.216.21,443,10.10.64.28,18755,0x0010,211067,1201,10480,,,,,64384
1762830007.065487000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,167837,0,,,,0.000716000,132096
1762830007.065574000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,175697,0,,,,0.000803000,132096
1762830007.065593000,10.10.216.21,443,10.10.64.28,18757,0x0010,186177,1199,10480,,,,,64384
1762830007.065608000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,182247,0,,,,0.000732000,132096
1762830007.065615000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,205827,0,,,,0.000671000,132096
1762830007.065621000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,184867,0,,,,0.000715000,132096
1762830007.065643000,10.10.216.21,443,10.10.64.28,18755,0x0018,221547,1201,3930,,,,,64384
1762830007.065648000,10.10.216.21,443,10.10.64.28,18757,0x0010,196657,1199,10480,,,,,64384
1762830007.065749000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,211067,0,,,,0.000805000,132096
1762830007.065761000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,186177,0,,,,0.000855000,132096
1762830007.065791000,10.10.216.21,443,10.10.64.28,18755,0x0010,225477,1201,9170,,,,,64384
1762830007.065802000,10.10.216.21,443,10.10.64.28,18757,0x0010,207137,1199,1310,,,,,64384
1762830007.065806000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,213687,0,,,,0.000609000,132096
1762830007.065873000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,221547,0,,,,0.000676000,132096
1762830007.065889000,10.10.216.21,443,10.10.64.28,18755,0x0010,234647,1201,10480,,,,,64384
1762830007.066176000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,225477,0,,,,0.000533000,132096
1762830007.066510000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,230717,0,,,,0.000719000,132096
1762830007.066531000,10.10.216.21,443,10.10.64.28,18755,0x0010,245127,1201,9170,,,,,64384
1762830007.066560000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,188797,0,,,,0.000967000,132096
1762830007.066655000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,234647,0,,,,0.000864000,132096
1762830007.066661000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,195347,0,,,,0.001068000,132096
1762830007.066682000,10.10.216.21,443,10.10.64.28,18757,0x0010,208447,1199,9170,,,,,64384
1762830007.066684000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,235957,0,,,,0.000795000,132096
1762830007.066701000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,199277,0,,,,0.001053000,132096
1762830007.066710000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,201897,0,,,,0.001062000,132096
1762830007.066716000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,208447,0,,,,0.000914000,132096
1762830007.066740000,10.10.216.21,443,10.10.64.28,18757,0x0010,217617,1199,10480,,,,,64384
1762830007.066755000,10.10.216.21,443,10.10.64.28,18757,0x0010,228097,1199,1310,,,,,64384
1762830007.066759000,10.10.216.21,443,10.10.64.28,18757,0x0010,229407,1199,1310,,,,,64384
1762830007.066770000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,245127,0,,,,0.000881000,132096
1762830007.066807000,10.10.216.21,443,10.10.64.28,18755,0x0010,254297,1201,11790,,,,,64384
1762830007.066824000,10.10.216.21,443,10.10.64.28,18755,0x0010,266087,1201,3930,,,,,64384
1762830007.067029000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,246437,0,,,,0.000498000,132096
1762830007.067121000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,252987,0,,,,0.000590000,132096
1762830007.067145000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,209757,0,,,,0.000463000,132096
1762830007.067191000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,254297,0,,,,0.000660000,132096
1762830007.067215000,10.10.216.21,443,10.10.64.28,18755,0x0010,270017,1201,9170,,,,,64384
1762830007.067479000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,256917,0,,,,0.000672000,132096
1762830007.067585000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,212377,0,,,,0.000903000,132096
1762830007.067594000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,264777,0,,,,0.000787000,132096
1762830007.067605000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,270017,0,,,,0.000781000,132096
1762830007.067633000,10.10.216.21,443,10.10.64.28,18755,0x0018,279187,1201,10480,,,,,64384
1762830007.067684000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,218927,0,,,,0.000944000,132096
1762830007.067706000,10.10.216.21,443,10.10.64.28,18757,0x0010,230717,1199,11790,,,,,64384
1762830007.067722000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,230717,0,,,,0.000963000,132096
1762830007.067740000,10.10.216.21,443,10.10.64.28,18757,0x0010,242507,1199,11790,,,,,64384
1762830007.067777000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,277877,0,,,,0.000562000,132096
1762830007.067797000,10.10.216.21,443,10.10.64.28,18755,0x0010,289667,1201,13100,,,,,64384
1762830007.068205000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,280497,0,,,,0.000572000,132096
1762830007.068265000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,284427,0,,,,0.000632000,132096
1762830007.068388000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,289667,0,,,,0.000755000,132096
1762830007.068422000,10.10.216.21,443,10.10.64.28,18755,0x0010,302767,1201,13100,,,,,64384
1762830007.068444000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,293597,0,,,,0.000647000,132096
1762830007.068535000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,300147,0,,,,0.000738000,132096
1762830007.068537000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,235957,0,,,,0.000831000,132096
1762830007.068556000,10.10.216.21,443,10.10.64.28,18755,0x0010,315867,1201,11790,,,,,64384
1762830007.068659000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,249057,0,,,,0.000919000,132096
1762830007.068668000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,302767,0,,,,0.000871000,132096
1762830007.068682000,10.10.216.21,443,10.10.64.28,18757,0x0010,254297,1199,11790,,,,,64384
1762830007.068723000,10.10.216.21,443,10.10.64.28,18755,0x0010,327657,1201,2620,,,,,64384
1762830007.068728000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,254297,0,,,,0.000988000,132096
1762830007.068749000,10.10.216.21,443,10.10.64.28,18757,0x0010,266087,1199,11790,,,,,64384
1762830007.068764000,10.10.216.21,443,10.10.64.28,18757,0x0010,277877,1199,1310,,,,,64384
1762830007.068909000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,304077,0,,,,0.000487000,132096
1762830007.069020000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,308007,0,,,,0.000598000,132096
1762830007.069191000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,314557,0,,,,0.000769000,132096
1762830007.069198000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,321107,0,,,,0.000642000,132096
1762830007.069215000,10.10.216.21,443,10.10.64.28,18755,0x0010,330277,1201,13100,,,,,64384
1762830007.069303000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,327657,0,,,,0.000747000,132096
1762830007.069316000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,330277,0,,,,0.000593000,132096
1762830007.069317000,10.10.216.21,443,10.10.64.28,18755,0x0018,343377,1201,10480,,,,,64384
1762830007.069338000,10.10.216.21,443,10.10.64.28,18755,0x0010,353857,1201,5240,,,,,64384
1762830007.069494000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,259537,0,,,,0.000812000,132096
1762830007.069609000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,267397,0,,,,0.000860000,132096
1762830007.069617000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,273947,0,,,,0.000868000,132096
1762830007.069636000,10.10.216.21,443,10.10.64.28,18757,0x0010,279187,1199,13100,,,,,64384
1762830007.069653000,10.10.216.21,443,10.10.64.28,18757,0x0010,292287,1199,2620,,,,,64384
1762830007.069657000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,279187,0,,,,0.000893000,132096
1762830007.069672000,10.10.216.21,443,10.10.64.28,18757,0x0010,294907,1199,10480,,,,,64384
1762830007.069784000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,335517,0,,,,0.000569000,132096
1762830007.069892000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,342067,0,,,,0.000677000,132096
1762830007.069920000,10.10.216.21,443,10.10.64.28,18755,0x0010,359097,1201,13100,,,,,64384
1762830007.069934000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,345997,0,,,,0.000617000,132096
1762830007.069942000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,352547,0,,,,0.000625000,132096
1762830007.069959000,10.10.216.21,443,10.10.64.28,18755,0x0010,372197,1201,10480,,,,,64384
1762830007.069988000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,359097,0,,,,0.000650000,132096
1762830007.070004000,10.10.216.21,443,10.10.64.28,18755,0x0010,382677,1201,6550,,,,,64384
1762830007.070187000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,280497,0,,,,0.000551000,132096
1762830007.070652000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,361717,0,,,,0.000732000,132096
1762830007.070666000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,289667,0,,,,0.001030000,132096
1762830007.070694000,10.10.216.21,443,10.10.64.28,18757,0x0010,305387,1199,11790,,,,,64384
1762830007.070732000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,297527,0,,,,0.001060000,132096
1762830007.070740000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,372197,0,,,,0.000820000,132096
1762830007.070746000,10.10.64.28,18757,10.10.216.21,443,0x0010,1199,305387,0,,,,0.001074000,132096
1762830007.070777000,10.10.216.21,443,10.10.64.28,18755,0x0010,389227,1201,14410,,,,,64384
1762830007.070796000,10.10.216.21,443,10.10.64.28,18757,0x0010,317177,1199,13100,,,,,64384
1762830007.070806000,10.10.216.21,443,10.10.64.28,18757,0x0010,330277,1199,2620,,,,,64384
1762830007.070929000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,380057,0,,,,0.000970000,132096
1762830007.070965000,10.10.64.28,18755,10.10.216.21,443,0x0010,1201,389227,0,,,,0.000961000,132096
1762830007.071009000,10.10.216.21,443,10.10.64.28,18755,0x0018,403637,1201,14410,,,,,64384
1762830007.071031000,10.10.216.21,443,10.10.64.28,18755,0x0010,418047,1201,2620,,,,,64384
